crid,category,allegation_name,allegation_category_id,officer_race,subject_race,cr_text
1074076,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,Black,"Initial / Intake Allegation 1: The Reporting Party Victim's alleged that
the accused Sgt. and uniformed officers
failed to generate a report, was rude and
unprofessional, failed to take the complaint
of a murder threat seriously, and engaged
in conversations with other officers as the
victim's spoke. It was further alleged the
accused Sgt. and officers ignored the
victim's and enjoyed Irish bagpipes which
were being played inside of the station
Initial / Intake Allegation 1: The Reporting Party Victim's alleged that
the accused Sgt. and uniformed officers
failed to generate a report, was rude and
unprofessional, failed to take the complaint
of a murder threat seriously, and engaged
in conversations with other officers as the
victim's spoke. It was further alleged the
accused Sgt. and officers ignored the
victim's and enjoyed Irish bagpipes which
were being played inside of the station.
Finding 1: (None Entered)
"
1074076,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,Black,"Initial / Intake Allegation 1: The Reporting Party Victim's alleged that
the accused Sgt. and uniformed officers
failed to generate a report, was rude and
unprofessional, failed to take the complaint
of a murder threat seriously, and engaged
in conversations with other officers as the
victim's spoke. It was further alleged the
accused Sgt. and officers ignored the
victim's and enjoyed Irish bagpipes which
were being played inside of the station
Initial / Intake Allegation 1: The Reporting Party Victim's alleged that
the accused Sgt. and uniformed officers
failed to generate a report, was rude and
unprofessional, failed to take the complaint
of a murder threat seriously, and engaged
in conversations with other officers as the
victim's spoke. It was further alleged the
accused Sgt. and officers ignored the
victim's and enjoyed Irish bagpipes which
were being played inside of the station.
Finding 1: (None Entered)
"
1074076,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,Black,"Initial / Intake Allegation 1: The Reporting Party Victim's alleged that
the accused Sgt. and uniformed officers
failed to generate a report, was rude and
unprofessional, failed to take the complaint
of a murder threat seriously, and engaged
in conversations with other officers as the
victim's spoke. It was further alleged the
accused Sgt. and officers ignored the
victim's and enjoyed Irish bagpipes which
were being played inside of the station
Initial / Intake Allegation 1: The Reporting Party Victim's alleged that
the accused Sgt. and uniformed officers
failed to generate a report, was rude and
unprofessional, failed to take the complaint
of a murder threat seriously, and engaged
in conversations with other officers as the
victim's spoke. It was further alleged the
accused Sgt. and officers ignored the
victim's and enjoyed Irish bagpipes which
were being played inside of the station.
Finding 1: (None Entered)
"
1074076,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,Black,"Initial / Intake Allegation 1: The Reporting Party Victim's alleged that
the accused Sgt. and uniformed officers
failed to generate a report, was rude and
unprofessional, failed to take the complaint
of a murder threat seriously, and engaged
in conversations with other officers as the
victim's spoke. It was further alleged the
accused Sgt. and officers ignored the
victim's and enjoyed Irish bagpipes which
were being played inside of the station
Initial / Intake Allegation 1: The Reporting Party Victim's alleged that
the accused Sgt. and uniformed officers
failed to generate a report, was rude and
unprofessional, failed to take the complaint
of a murder threat seriously, and engaged
in conversations with other officers as the
victim's spoke. It was further alleged the
accused Sgt. and officers ignored the
victim's and enjoyed Irish bagpipes which
were being played inside of the station.
Finding 1: (None Entered)
"
1074106,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,White,"Initial / Intake Allegation 1: THE REPORTING PARTY STATES THAT
HE REPORTED HIS SCOOTER STOLEN
AND THE ACCUSED OFFICER WHO
TOOK THE REPORT FAILED TO INFORM
HIM THAT THE SCOQOTER HAD BEEN
RECOVERED
Initial / Intake Allegation 1: THE REPORTING PARTY STATES THAT
HE REPORTED HIS SCOOTER STOLEN
AND THE ACCUSED OFFICER WHO
TOOK THE REPORT FAILED TO INFORM
HIM THAT THE SCOOTER HAD BEEN
RECOVERED.
Allegation 2: The Complainan
alleges that on 08-May-2013 at
14:30 hrs at 3124 W. Carroll Ave. Chicago, Il. 60612 that he reported his
scooter stolen and the accused officer who took the report failed to inform
him that that the scooter had been recovered
Finding 1: (None Entered)
"
1074106,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,White,"Initial / Intake Allegation 1: THE REPORTING PARTY STATES THAT
HE REPORTED HIS SCOOTER STOLEN
AND THE ACCUSED OFFICER WHO
TOOK THE REPORT FAILED TO INFORM
HIM THAT THE SCOQOTER HAD BEEN
RECOVERED
Initial / Intake Allegation 1: THE REPORTING PARTY STATES THAT
HE REPORTED HIS SCOOTER STOLEN
AND THE ACCUSED OFFICER WHO
TOOK THE REPORT FAILED TO INFORM
HIM THAT THE SCOOTER HAD BEEN
RECOVERED.
Allegation 2: The Complainan
alleges that on 08-May-2013 at
14:30 hrs at 3124 W. Carroll Ave. Chicago, Il. 60612 that he reported his
scooter stolen and the accused officer who took the report failed to inform
him that that the scooter had been recovered
Finding 1: (None Entered)
"
1074113,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,White,"Initial / Intake Allegation 1: The reporting party alleged that the accused
officer failed to properly investigate an
incident that was assigned to him by OEMC
and failed to provide a report for the victims.
Reference: Event #
 The reporting party alleged that the accused
officer failed to properly investigate an
incident that was assigned to her by OEMC
and failed to provide a report for the victims.
Reference: Event #
Initial / Intake Allegation 1: The reporting party alleged that the accused
officer failed to properly investigate an
incident that was assigned to him by OEMC
and failed to provide a report for the victims.
Reference: Event #
The reporting party alleged that the accused
officer failed to properly investigate an
incident that was assigned to her by OEMC
and failed to provide a report for the victims.
Reference: Event # ™~
Finding 1: (None Entered)
"
1074113,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,White,"Initial / Intake Allegation 1: The reporting party alleged that the accused
officer failed to properly investigate an
incident that was assigned to him by OEMC
and failed to provide a report for the victims.
Reference: Event #
 The reporting party alleged that the accused
officer failed to properly investigate an
incident that was assigned to her by OEMC
and failed to provide a report for the victims.
Reference: Event #
Initial / Intake Allegation 1: The reporting party alleged that the accused
officer failed to properly investigate an
incident that was assigned to him by OEMC
and failed to provide a report for the victims.
Reference: Event #
The reporting party alleged that the accused
officer failed to properly investigate an
incident that was assigned to her by OEMC
and failed to provide a report for the victims.
Reference: Event # ™~
Finding 1: (None Entered)
"
1074114,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,White,"Initial / Intake Allegation 1: The reporting party alleged that the accused
officers failed to take police action when
notified of people working on their cars for
several hours. The reporting party also
alleged that the accused officers then said
on the police radio, which she heard using a
police scanner, ""Squad, the caller needs to
get to know its neighbors,” which she found
to be rude and unprofessional.
Initial / Intake Allegation 1: The reporting party alleged that the accused
officers failed to take police action when
notified of people working on their cars for
several hours. The reporting party also
alleged that the accused officers then said
on the police radio, which she heard using a
police scanner, ""Squad, the caller needs to
get to know its neighbors,” which she found
to be rude and unprofessional
Finding 1: (None Entered)
"
1074114,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,White,"Initial / Intake Allegation 1: The reporting party alleged that the accused
officers failed to take police action when
notified of people working on their cars for
several hours. The reporting party also
alleged that the accused officers then said
on the police radio, which she heard using a
police scanner, ""Squad, the caller needs to
get to know its neighbors,” which she found
to be rude and unprofessional.
Initial / Intake Allegation 1: The reporting party alleged that the accused
officers failed to take police action when
notified of people working on their cars for
several hours. The reporting party also
alleged that the accused officers then said
on the police radio, which she heard using a
police scanner, ""Squad, the caller needs to
get to know its neighbors,” which she found
to be rude and unprofessional
Finding 1: (None Entered)
"
1074150,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,Black,"Initial / Intake Allegation 1: THE REPORTING PARTY STATES THAT
SHE WAS INVOLVED IN A DOMESTIC
DISPUTE WITH HER BOYFRIEND AND
SHE CALLED THE POLICE. SHE
ALLEGES THAT THE ACCUSED OFFICER
FAILED TO ASSIST HER AND TOOK
SIDES WITH HER BOYFRIEND.
Finding 1: (None Entered)
"
1074150,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,Black,"Initial / Intake Allegation 1: THE REPORTING PARTY STATES THAT
SHE WAS INVOLVED IN A DOMESTIC
DISPUTE WITH HER BOYFRIEND AND
SHE CALLED THE POLICE. SHE
ALLEGES THAT THE ACCUSED OFFICER
FAILED TO ASSIST HER AND TOOK
SIDES WITH HER BOYFRIEND.
Finding 1: (None Entered)
"
1074152,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,Hispanic,"Initial / Intake Allegation 1: THE REPORTING PARTY, WHO DID NOT
WITNESS THE INCIDENT, STATES THAT
HER DAUGHTER, THE VICTIM, WAS
STRUCK BY A VEHICLE WHILE
CROSSING THE STREET. SHE ALLEGES
THAT THE ACCUSED OFFICERS FAILED
TO CONDUCT AN INVESTIGATION OR
INTERVIEW THE WITNESS. RD:
Initial / Intake Allegation 1: THE REPORTING PARTY, WHO DID NOT
WITNESS THE INCIDENT, STATES THAT
HER DAUGHTER, THE VICTIM, WAS
STRUCK BY A VEHICLE WHILE
CROSSING THE STREET. SHE ALLEGES
THAT THE ACCUSED OFFICERS FAILED
TO CONDUCT AN INVESTIGATION OR
INTERVIEW THE WITNESS. RD# HY-
180410
Finding 1: (None Entered)
"
1074152,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,Hispanic,"Initial / Intake Allegation 1: THE REPORTING PARTY, WHO DID NOT
WITNESS THE INCIDENT, STATES THAT
HER DAUGHTER, THE VICTIM, WAS
STRUCK BY A VEHICLE WHILE
CROSSING THE STREET. SHE ALLEGES
THAT THE ACCUSED OFFICERS FAILED
TO CONDUCT AN INVESTIGATION OR
INTERVIEW THE WITNESS. RD:
Initial / Intake Allegation 1: THE REPORTING PARTY, WHO DID NOT
WITNESS THE INCIDENT, STATES THAT
HER DAUGHTER, THE VICTIM, WAS
STRUCK BY A VEHICLE WHILE
CROSSING THE STREET. SHE ALLEGES
THAT THE ACCUSED OFFICERS FAILED
TO CONDUCT AN INVESTIGATION OR
INTERVIEW THE WITNESS. RD# HY-
180410
Finding 1: (None Entered)
"
1074157,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,Black,"Initial / Intake Allegation 1: The complainant alleges that when she
telephoned for police assistance regarding
a tenant, the responding officers failed to
provide her with police services, in that the
officers failed to file a report on her behalf
and failed to arrest the subject who was still
on the scene, who threatened her with
bodily harm
Initial / Intake Allegation 1: The complainant alleges that when she
telephoned for police assistance regarding
a tenant, the responding officers failed to
provide her with police services, in that the
officers failed to file a report on her behalf
and failed to arrest the subject who was still
on the scene, who threatened her with
bodily harm.
Finding 1: (None Entered)
"
